protein_ac,drug_id
Q9C098,DB08568
Q9C098,DB08865
Q9C098,DB08877
Q9C098,DB08916
Q9C098,DB09079
Q9C098,DB11526
Q9C098,DB11663
Q9C098,DB11689
Q9C098,DB11828
Q9C098,DB11958
Q9C098,DB12302
Q9C098,DB12307
Q9C098,DB12429
Q9C098,DB12500
Q9C098,DB12745
Q9C0B1,DB00119
Q9C0B1,DB00142
Q9C0B1,DB01677
Q9C0B1,DB02517
Q9C0B1,DB03066
Q9C0B1,DB04272
Q9C0B1,DB04847
Q9C0B1,DB12751
Q9C0H9,DB15186
Q9GZQ4,DB01698
Q9GZQ4,DB09203
Q9GZQ6,DB01079
Q9GZT4,DB00145
Q9GZT4,DB00368
Q9GZT4,DB02074
Q9GZT4,DB03640
Q9GZT4,DB03793
Q9GZT4,DB13394
Q9GZT9,DB00126
Q9GZT9,DB01880
Q9GZT9,DB02232
Q9GZT9,DB03946
Q9GZT9,DB04272
Q9GZT9,DB07112
Q9GZT9,DB08847
Q9GZT9,DB09140
Q9GZT9,DB12751
Q9GZZ9,DB11759
Q9H015,DB00908
Q9H093,DB02567
Q9H093,DB04849
Q9H093,DB04868
Q9H093,DB05524
Q9H093,DB05552
Q9H093,DB06195
Q9H093,DB06314
Q9H093,DB06486
Q9H093,DB06616
Q9H093,DB06626
Q9H093,DB06999
Q9H093,DB07159
Q9H093,DB08094
Q9H093,DB08142
Q9H093,DB08568
Q9H093,DB08865
Q9H093,DB08877
Q9H093,DB08916
Q9H093,DB09079
Q9H093,DB11526
Q9H093,DB11663
Q9H093,DB11689
Q9H093,DB11828
Q9H093,DB11958
Q9H093,DB12302
Q9H093,DB12307
Q9H093,DB12429
Q9H093,DB12500
Q9H093,DB12745
Q9H0K1,DB02567
Q9H0K1,DB03921
Q9H0K1,DB04849
Q9H0K1,DB04868
Q9H0K1,DB05524
Q9H0K1,DB05552
Q9H0K1,DB06195
Q9H0K1,DB06314
Q9H0K1,DB06486
Q9H0K1,DB06616
Q9H0K1,DB06626
Q9H0K1,DB06999
Q9H0K1,DB07159
Q9H0K1,DB07835
Q9H0K1,DB08094
Q9H0K1,DB08142
Q9H0K1,DB08568
Q9H0K1,DB08865
Q9H0K1,DB08877
Q9H0K1,DB08916
Q9H0K1,DB09079
Q9H0K1,DB11526
Q9H0K1,DB11663
Q9H0K1,DB11689
Q9H0K1,DB11775
Q9H0K1,DB11828
Q9H0K1,DB11958
Q9H0K1,DB12302
Q9H0K1,DB12307
Q9H0K1,DB12429
Q9H0K1,DB12500
Q9H0K1,DB12745
Q9H0K1,DB15186
Q9H1D0,DB15366
Q9H1R3,DB02567
Q9H1R3,DB04849
Q9H1R3,DB04868
Q9H1R3,DB05552
Q9H1R3,DB06314
Q9H1R3,DB06486
Q9H1R3,DB06616
Q9H1R3,DB06626
Q9H1R3,DB06999
Q9H1R3,DB07159
Q9H1R3,DB07335
Q9H1R3,DB08052
Q9H1R3,DB08053
Q9H1R3,DB08054
Q9H1R3,DB08059
Q9H1R3,DB08073
Q9H1R3,DB08094
Q9H1R3,DB08142
Q9H1R3,DB08162
Q9H1R3,DB08300
Q9H1R3,DB08568
Q9H1R3,DB08865
Q9H1R3,DB08877
Q9H1R3,DB08916
Q9H1R3,DB09079
Q9H1R3,DB11526
Q9H1R3,DB11663
Q9H1R3,DB11689
Q9H1R3,DB11828
Q9H1R3,DB11958
Q9H1R3,DB12302
Q9H1R3,DB12307
Q9H1R3,DB12429
Q9H1R3,DB12500
Q9H1R3,DB12745
Q9H1R3,DB15186
Q9H227,DB03955
Q9H227,DB05018
Q9H227,DB05767
Q9H228,DB12371
Q9H244,DB00945
Q9H244,DB04175
Q9H244,DB05553
Q9H2G2,DB01645
Q9H2G2,DB01782
Q9H2G2,DB01950
Q9H2G2,DB02052
Q9H2G2,DB02116
Q9H2G2,DB02567
Q9H2G2,DB02656
Q9H2G2,DB02833
Q9H2G2,DB03365
Q9H2G2,DB03428
Q9H2G2,DB03444
Q9H2G2,DB03777
Q9H2G2,DB03921
Q9H2G2,DB04014
Q9H2G2,DB04216
Q9H2G2,DB04338
Q9H2G2,DB04367
Q9H2G2,DB04462
Q9H2G2,DB04604
Q9H2G2,DB04716
Q9H2G2,DB04849
Q9H2G2,DB04868
Q9H2G2,DB05552
Q9H2G2,DB06314
Q9H2G2,DB06486
Q9H2G2,DB06626
Q9H2G2,DB06999
Q9H2G2,DB07126
Q9H2G2,DB07149
Q9H2G2,DB07159
Q9H2G2,DB07352
Q9H2G2,DB07364
Q9H2G2,DB07545
Q9H2G2,DB07664
Q9H2G2,DB07794
Q9H2G2,DB07835
Q9H2G2,DB07876
Q9H2G2,DB07995
Q9H2G2,DB08009
Q9H2G2,DB08039
Q9H2G2,DB08094
Q9H2G2,DB08142
Q9H2G2,DB08162
Q9H2G2,DB08294
Q9H2G2,DB08325
Q9H2G2,DB08399
Q9H2G2,DB08454
Q9H2G2,DB08473
Q9H2G2,DB08568
Q9H2G2,DB08756
Q9H2G2,DB08865
Q9H2G2,DB08877
Q9H2G2,DB08916
Q9H2G2,DB09079
Q9H2G2,DB11526
Q9H2G2,DB11663
Q9H2G2,DB11689
Q9H2G2,DB11778
Q9H2G2,DB11828
Q9H2G2,DB11958
Q9H2G2,DB12302
Q9H2G2,DB12307
Q9H2G2,DB12429
Q9H2G2,DB12500
Q9H2G2,DB12745
Q9H2G2,DB12966
Q9H2J7,DB00967
Q9H2J7,DB11614
Q9H2K2,DB00398
Q9H2K2,DB01268
Q9H2K2,DB04745
Q9H2K2,DB05465
Q9H2K2,DB06595
Q9H2K2,DB12874
Q9H2K8,DB00317
Q9H2K8,DB00530
Q9H2K8,DB00619
Q9H2K8,DB01254
Q9H2K8,DB01259
Q9H2K8,DB02567
Q9H2K8,DB03044
Q9H2K8,DB03496
Q9H2K8,DB04849
Q9H2K8,DB04868
Q9H2K8,DB04879
Q9H2K8,DB05294
Q9H2K8,DB05424
Q9H2K8,DB05552
Q9H2K8,DB05575
Q9H2K8,DB05928
Q9H2K8,DB05969
Q9H2K8,DB05984
Q9H2K8,DB06314
Q9H2K8,DB06486
Q9H2K8,DB06589
Q9H2K8,DB06626
Q9H2K8,DB06999
Q9H2K8,DB07138
Q9H2K8,DB07149
Q9H2K8,DB07159
Q9H2K8,DB08094
Q9H2K8,DB08142
Q9H2K8,DB08568
Q9H2K8,DB08865
Q9H2K8,DB08877
Q9H2K8,DB08895
Q9H2K8,DB08916
Q9H2K8,DB09079
Q9H2K8,DB11526
Q9H2K8,DB11663
Q9H2K8,DB11689
Q9H2K8,DB11828
Q9H2K8,DB11829
Q9H2K8,DB11958
Q9H2K8,DB12307
Q9H2K8,DB12429
Q9H2K8,DB12500
Q9H2K8,DB12745
Q9H2K8,DB13061
Q9H2X6,DB00317
Q9H2X6,DB00530
Q9H2X6,DB00619
Q9H2X6,DB01254
Q9H2X6,DB01259
Q9H2X6,DB01809
Q9H2X6,DB02567
Q9H2X6,DB03496
Q9H2X6,DB03693
Q9H2X6,DB04849
Q9H2X6,DB04868
Q9H2X6,DB04879
Q9H2X6,DB05294
Q9H2X6,DB05424
Q9H2X6,DB05552
Q9H2X6,DB05575
Q9H2X6,DB05928
Q9H2X6,DB05969
Q9H2X6,DB05984
Q9H2X6,DB06195
Q9H2X6,DB06314
Q9H2X6,DB06486
Q9H2X6,DB06589
Q9H2X6,DB06616
Q9H2X6,DB06626
Q9H2X6,DB06999
Q9H2X6,DB07101
Q9H2X6,DB07138
Q9H2X6,DB07159
Q9H2X6,DB07266
Q9H2X6,DB07731
Q9H2X6,DB07876
Q9H2X6,DB08059
Q9H2X6,DB08094
Q9H2X6,DB08142
Q9H2X6,DB08568
Q9H2X6,DB08865
Q9H2X6,DB08877
Q9H2X6,DB08895
Q9H2X6,DB08916
Q9H2X6,DB09079
Q9H2X6,DB11526
Q9H2X6,DB11663
Q9H2X6,DB11689
Q9H2X6,DB11828
Q9H2X6,DB11958
Q9H2X6,DB12072
Q9H2X6,DB12307
Q9H2X6,DB12500
Q9H2X6,DB12745
Q9H2X6,DB13875
Q9H2X6,DB15186
Q9H3N8,DB00501
Q9H3N8,DB00637
Q9H3N8,DB01075
Q9H3N8,DB01100
Q9H3N8,DB01446
Q9H3N8,DB06691
Q9H3N8,DB11910
Q9H3N8,DB12806
Q9H3N8,DB12900
Q9H3N8,DB13520
Q9H3N8,DB15120
Q9H3R0,DB04075
Q9H3S4,DB00152
Q9H3Y6,DB02567
Q9H3Y6,DB04849
Q9H3Y6,DB04868
Q9H3Y6,DB05524
Q9H3Y6,DB05552
Q9H3Y6,DB06195
Q9H3Y6,DB06314
Q9H3Y6,DB06486
Q9H3Y6,DB06616
Q9H3Y6,DB06626
Q9H3Y6,DB06999
Q9H3Y6,DB07159
Q9H3Y6,DB07335
Q9H3Y6,DB08052
Q9H3Y6,DB08053
Q9H3Y6,DB08054
Q9H3Y6,DB08073
Q9H3Y6,DB08094
Q9H3Y6,DB08142
Q9H3Y6,DB08300
Q9H3Y6,DB08568
Q9H3Y6,DB08865
Q9H3Y6,DB08877
Q9H3Y6,DB08916
Q9H3Y6,DB09079
Q9H3Y6,DB11526
Q9H3Y6,DB11663
Q9H3Y6,DB11689
Q9H3Y6,DB11828
Q9H3Y6,DB11958
Q9H3Y6,DB12302
Q9H3Y6,DB12307
Q9H3Y6,DB12429
Q9H3Y6,DB12500
Q9H3Y6,DB12745
Q9H3Y6,DB15186
Q9H422,DB00317
Q9H422,DB00530
Q9H422,DB00619
Q9H422,DB01254
Q9H422,DB01259
Q9H422,DB01809
Q9H422,DB02567
Q9H422,DB03496
Q9H422,DB03693
Q9H422,DB04849
Q9H422,DB04868
Q9H422,DB04879
Q9H422,DB05294
Q9H422,DB05424
Q9H422,DB05552
Q9H422,DB05575
Q9H422,DB05928
Q9H422,DB05969
Q9H422,DB05984
Q9H422,DB06195
Q9H422,DB06314
Q9H422,DB06486
Q9H422,DB06589
Q9H422,DB06616
Q9H422,DB06626
Q9H422,DB06999
Q9H422,DB07101
Q9H422,DB07138
Q9H422,DB07159
Q9H422,DB07731
Q9H422,DB07876
Q9H422,DB08059
Q9H422,DB08094
Q9H422,DB08142
Q9H422,DB08568
Q9H422,DB08865
Q9H422,DB08877
Q9H422,DB08895
Q9H422,DB08916
Q9H422,DB09079
Q9H422,DB11526
Q9H422,DB11663
Q9H422,DB11689
Q9H422,DB11828
Q9H422,DB11958
Q9H422,DB12072
Q9H422,DB12307
Q9H422,DB12500
Q9H422,DB12745
Q9H422,DB13875
Q9H422,DB15408
Q9H4A3,DB14943
Q9H4A4,DB03424
Q9H4B4,DB02567
Q9H4B4,DB04849
Q9H4B4,DB04868
Q9H4B4,DB05524
Q9H4B4,DB05552
Q9H4B4,DB06195
Q9H4B4,DB06314
Q9H4B4,DB06486
Q9H4B4,DB06616
Q9H4B4,DB06999
Q9H4B4,DB07159
Q9H4B4,DB07266
Q9H4B4,DB07335
Q9H4B4,DB07471
Q9H4B4,DB07835
Q9H4B4,DB08052
Q9H4B4,DB08053
Q9H4B4,DB08054
Q9H4B4,DB08073
Q9H4B4,DB08094
Q9H4B4,DB08142
Q9H4B4,DB08300
Q9H4B4,DB08568
Q9H4B4,DB08865
Q9H4B4,DB08877
Q9H4B4,DB08916
Q9H4B4,DB09079
Q9H4B4,DB11526
Q9H4B4,DB11663
Q9H4B4,DB11689
Q9H4B4,DB11828
Q9H4B4,DB11958
Q9H4B4,DB12241
Q9H4B4,DB12302
Q9H4B4,DB12307
Q9H4B4,DB12429
Q9H4B4,DB12500
Q9H4B4,DB12745
Q9H4B4,DB15110
Q9H4B4,DB15186
Q9H4B7,DB01229
Q9H4M9,DB01087
Q9H5I1,DB01752
Q9H665,DB15068
Q9H6P5,DB00188
Q9H6Z9,DB00126
Q9H6Z9,DB04847
Q9H6Z9,DB08845
Q9H6Z9,DB09140
Q9H6Z9,DB15642
Q9H7Z6,DB02546
Q9H7Z6,DB14144
Q9H9B1,DB01093
Q9H9B1,DB01752
Q9HAS3,DB07810
Q9HAW7,DB00316
Q9HAW7,DB00321
Q9HAW7,DB00458
Q9HAW7,DB00586
Q9HAW7,DB00624
Q9HAW7,DB00655
Q9HAW7,DB00755
Q9HAW7,DB00783
Q9HAW7,DB00982
Q9HAW7,DB00988
Q9HAW7,DB01032
Q9HAW7,DB01050
Q9HAW7,DB01075
Q9HAW7,DB01151
Q9HAW7,DB01726
Q9HAW7,DB03410
Q9HAW7,DB04242
Q9HAW7,DB04417
Q9HAW7,DB04573
Q9HAW7,DB04816
Q9HAW7,DB06732
Q9HAW7,DB07118
Q9HAW7,DB07453
Q9HAW7,DB07702
Q9HAW7,DB07706
Q9HAW7,DB09216
Q9HAW7,DB09526
Q9HAW7,DB11789
Q9HAW7,DB12272
Q9HAW7,DB12450
Q9HAW7,DB14570
Q9HAW7,DB14682
Q9HAW8,DB00255
Q9HAW8,DB00295
Q9HAW8,DB00313
Q9HAW8,DB00318
Q9HAW8,DB00321
Q9HAW8,DB00446
Q9HAW8,DB00458
Q9HAW8,DB00636
Q9HAW8,DB00704
Q9HAW8,DB00783
Q9HAW8,DB00788
Q9HAW8,DB00818
Q9HAW8,DB00861
Q9HAW8,DB00977
Q9HAW8,DB00982
Q9HAW8,DB00988
Q9HAW8,DB01075
Q9HAW8,DB01151
Q9HAW8,DB01183
Q9HAW8,DB01645
Q9HAW8,DB01726
Q9HAW8,DB02789
Q9HAW8,DB02901
Q9HAW8,DB03017
Q9HAW8,DB03322
Q9HAW8,DB03467
Q9HAW8,DB03568
Q9HAW8,DB03600
Q9HAW8,DB04216
Q9HAW8,DB04519
Q9HAW8,DB04816
Q9HAW8,DB04824
Q9HAW8,DB06401
Q9HAW8,DB06732
Q9HAW8,DB07352
Q9HAW8,DB07453
Q9HAW8,DB07706
Q9HAW8,DB07715
Q9HAW8,DB07768
Q9HAW8,DB07795
Q9HAW8,DB08231
Q9HAW8,DB08660
Q9HAW8,DB09064
Q9HAW8,DB09086
Q9HAW8,DB09526
Q9HAW8,DB11490
Q9HAW8,DB12243
Q9HAW8,DB12272
Q9HAW8,DB12450
Q9HAW8,DB13182
Q9HAW8,DB14682
Q9HAW8,DB15581
Q9HAW9,DB00197
Q9HAW9,DB00255
Q9HAW9,DB00316
Q9HAW9,DB00318
Q9HAW9,DB00363
Q9HAW9,DB00446
Q9HAW9,DB00458
Q9HAW9,DB00494
Q9HAW9,DB00586
Q9HAW9,DB00624
Q9HAW9,DB00636
Q9HAW9,DB00755
Q9HAW9,DB00783
Q9HAW9,DB00977
Q9HAW9,DB01009
Q9HAW9,DB01032
Q9HAW9,DB01530
Q9HAW9,DB03002
Q9HAW9,DB03017
Q9HAW9,DB03322
Q9HAW9,DB03410
Q9HAW9,DB03568
Q9HAW9,DB03600
Q9HAW9,DB04216
Q9HAW9,DB04242
Q9HAW9,DB04519
Q9HAW9,DB04552
Q9HAW9,DB04573
Q9HAW9,DB04824
Q9HAW9,DB06401
Q9HAW9,DB07702
Q9HAW9,DB07706
Q9HAW9,DB07768
Q9HAW9,DB07795
Q9HAW9,DB08231
Q9HAW9,DB08660
Q9HAW9,DB11145
Q9HAW9,DB11490
Q9HAW9,DB11789
Q9HAW9,DB12272
Q9HAW9,DB14570
Q9HAW9,DB14682
Q9HAW9,DB15581
Q9HAZ1,DB02567
Q9HAZ1,DB03921
Q9HAZ1,DB04849
Q9HAZ1,DB04868
Q9HAZ1,DB05552
Q9HAZ1,DB06314
Q9HAZ1,DB06486
Q9HAZ1,DB06616
Q9HAZ1,DB06626
Q9HAZ1,DB06999
Q9HAZ1,DB07159
Q9HAZ1,DB07835
Q9HAZ1,DB08094
Q9HAZ1,DB08142
Q9HAZ1,DB08568
Q9HAZ1,DB08865
Q9HAZ1,DB08916
Q9HAZ1,DB09079
Q9HAZ1,DB11526
Q9HAZ1,DB11663
Q9HAZ1,DB11689
Q9HAZ1,DB11828
Q9HAZ1,DB11958
Q9HAZ1,DB12302
Q9HAZ1,DB12307
Q9HAZ1,DB12429
Q9HAZ1,DB12500
Q9HAZ1,DB12745
Q9HAZ1,DB15143
Q9HAZ1,DB15219
Q9HBH1,DB07950
Q9HBH9,DB01809
Q9HBH9,DB02567
Q9HBH9,DB03693
Q9HBH9,DB04849
Q9HBH9,DB04868
Q9HBH9,DB05552
Q9HBH9,DB06314
Q9HBH9,DB06486
Q9HBH9,DB06616
Q9HBH9,DB06626
Q9HBH9,DB06999
Q9HBH9,DB07101
Q9HBH9,DB07159
Q9HBH9,DB07731
Q9HBH9,DB07835
Q9HBH9,DB07876
Q9HBH9,DB07919
Q9HBH9,DB08059
Q9HBH9,DB08094
Q9HBH9,DB08142
Q9HBH9,DB08568
Q9HBH9,DB08865
Q9HBH9,DB08877
Q9HBH9,DB08916
Q9HBH9,DB09063
Q9HBH9,DB09079
Q9HBH9,DB11526
Q9HBH9,DB11663
Q9HBH9,DB11689
Q9HBH9,DB11828
Q9HBH9,DB11958
Q9HBH9,DB12072
Q9HBH9,DB12302
Q9HBH9,DB12307
Q9HBH9,DB12500
Q9HBH9,DB12745
Q9HBH9,DB13875
Q9HBH9,DB14943
Q9HBH9,DB15110
Q9HBH9,DB15143
Q9HBH9,DB15219
Q9HBX9,DB02587
Q9HBY8,DB07335
Q9HBY8,DB07854
Q9HBY8,DB07856
Q9HBY8,DB08052
Q9HBY8,DB08053
Q9HBY8,DB08054
Q9HBY8,DB08073
Q9HBY8,DB08300
Q9HBY8,DB08780
Q9HBY8,DB13061
Q9HBY8,DB15186
Q9HC29,DB01229
Q9HC29,DB01248
Q9HC62,DB02967
Q9HC97,DB01025
Q9HC97,DB06794
Q9HC97,DB11875
Q9HC98,DB01645
Q9HC98,DB01782
Q9HC98,DB01809
Q9HC98,DB02052
Q9HC98,DB02116
Q9HC98,DB02424
Q9HC98,DB02567
Q9HC98,DB02833
Q9HC98,DB03365
Q9HC98,DB03693
Q9HC98,DB03758
Q9HC98,DB04367
Q9HC98,DB04462
Q9HC98,DB04604
Q9HC98,DB04849
Q9HC98,DB04868
Q9HC98,DB05552
Q9HC98,DB06314
Q9HC98,DB06486
Q9HC98,DB06616
Q9HC98,DB06626
Q9HC98,DB06999
Q9HC98,DB07101
Q9HC98,DB07126
Q9HC98,DB07149
Q9HC98,DB07159
Q9HC98,DB07266
Q9HC98,DB07352
Q9HC98,DB07731
Q9HC98,DB07835
Q9HC98,DB07919
Q9HC98,DB08052
Q9HC98,DB08053
Q9HC98,DB08054
Q9HC98,DB08059
Q9HC98,DB08094
Q9HC98,DB08142
Q9HC98,DB08294
Q9HC98,DB08399
Q9HC98,DB08473
Q9HC98,DB08568
Q9HC98,DB08865
Q9HC98,DB08877
Q9HC98,DB08916
Q9HC98,DB09079
Q9HC98,DB11526
Q9HC98,DB11663
Q9HC98,DB11689
Q9HC98,DB11828
Q9HC98,DB11958
Q9HC98,DB11986
Q9HC98,DB12072
Q9HC98,DB12302
Q9HC98,DB12307
Q9HC98,DB12500
Q9HC98,DB12686
Q9HC98,DB12745
Q9HC98,DB12966
Q9HC98,DB13875
Q9HC98,DB15110
Q9HC98,DB15186
Q9HCG7,DB01816
Q9HCG7,DB05018
Q9HCG7,DB08283
Q9HCG7,DB08754
Q9HCN6,DB00678
Q9HCP0,DB01645
Q9HCP0,DB01782
Q9HCP0,DB02052
Q9HCP0,DB02116
Q9HCP0,DB02567
Q9HCP0,DB02833
Q9HCP0,DB03365
Q9HCP0,DB04216
Q9HCP0,DB04367
Q9HCP0,DB04462
Q9HCP0,DB04604
Q9HCP0,DB04849
Q9HCP0,DB04868
Q9HCP0,DB05552
Q9HCP0,DB06314
Q9HCP0,DB06486
Q9HCP0,DB06616
Q9HCP0,DB06626
Q9HCP0,DB06999
Q9HCP0,DB07126
Q9HCP0,DB07159
Q9HCP0,DB07234
Q9HCP0,DB07335
Q9HCP0,DB07352
Q9HCP0,DB07835
Q9HCP0,DB07876
Q9HCP0,DB08052
Q9HCP0,DB08053
Q9HCP0,DB08054
Q9HCP0,DB08073
Q9HCP0,DB08094
Q9HCP0,DB08142
Q9HCP0,DB08294
Q9HCP0,DB08300
Q9HCP0,DB08399
Q9HCP0,DB08473
Q9HCP0,DB08568
Q9HCP0,DB08865
Q9HCP0,DB08877
Q9HCP0,DB08916
Q9HCP0,DB09079
Q9HCP0,DB11526
Q9HCP0,DB11663
Q9HCP0,DB11689
Q9HCP0,DB11828
Q9HCP0,DB11958
Q9HCP0,DB12302
Q9HCP0,DB12307
Q9HCP0,DB12429
Q9HCP0,DB12500
Q9HCP0,DB12745
Q9HCP0,DB12966
Q9HCP0,DB15143
Q9HCP0,DB15186
Q9HCR9,DB00975
Q9HCR9,DB05219
Q9HCR9,DB07711
Q9HCR9,DB12848
Q9HCS2,DB08873
Q9HD36,DB12191
Q9NP56,DB11953
Q9NP87,DB13459
Q9NPA2,DB00786
Q9NPC2,DB00472
Q9NPD5,DB00121
Q9NPD5,DB00126
Q9NPD5,DB00131
Q9NPD5,DB00140
Q9NPD5,DB00143
Q9NPD5,DB00150
Q9NPD5,DB00153
Q9NPD5,DB00155
Q9NPD5,DB00158
Q9NPD5,DB00162
Q9NPD5,DB00166
Q9NPD5,DB00168
Q9NPD5,DB00170
Q9NPD5,DB00173
Q9NPD5,DB00176
Q9NPD5,DB00180
Q9NPD5,DB00181
Q9NPD5,DB00184
Q9NPD5,DB00194
Q9NPD5,DB00203
Q9NPD5,DB00204
Q9NPD5,DB00205
Q9NPD5,DB00206
Q9NPD5,DB00208
Q9NPD5,DB00214
Q9NPD5,DB00216
Q9NPD5,DB00220
Q9NPD5,DB00224
Q9NPD5,DB00230
Q9NPD5,DB00236
Q9NPD5,DB00242
Q9NPD5,DB00250
Q9NPD5,DB00252
Q9NPD5,DB00253
Q9NPD5,DB00259
Q9NPD5,DB00262
Q9NPD5,DB00263
Q9NPD5,DB00264
Q9NPD5,DB00266
Q9NPD5,DB00269
Q9NPD5,DB00270
Q9NPD5,DB00273
Q9NPD5,DB00275
Q9NPD5,DB00280
Q9NPD5,DB00288
Q9NPD5,DB00289
Q9NPD5,DB00302
Q9NPD5,DB00310
Q9NPD5,DB00312
Q9NPD5,DB00313
Q9NPD5,DB00315
Q9NPD5,DB00316
Q9NPD5,DB00321
Q9NPD5,DB00322
Q9NPD5,DB00324
Q9NPD5,DB00331
Q9NPD5,DB00336
Q9NPD5,DB00338
Q9NPD5,DB00339
Q9NPD5,DB00341
Q9NPD5,DB00342
Q9NPD5,DB00343
Q9NPD5,DB00350
Q9NPD5,DB00351
Q9NPD5,DB00352
Q9NPD5,DB00357
Q9NPD5,DB00358
Q9NPD5,DB00359
Q9NPD5,DB00363
Q9NPD5,DB00368
Q9NPD5,DB00384
Q9NPD5,DB00389
Q9NPD5,DB00391
Q9NPD5,DB00393
Q9NPD5,DB00394
Q9NPD5,DB00395
Q9NPD5,DB00397
Q9NPD5,DB00400
Q9NPD5,DB00412
Q9NPD5,DB00423
Q9NPD5,DB00424
Q9NPD5,DB00425
Q9NPD5,DB00426
Q9NPD5,DB00428
Q9NPD5,DB00431
Q9NPD5,DB00432
Q9NPD5,DB00439
Q9NPD5,DB00441
Q9NPD5,DB00443
Q9NPD5,DB00444
Q9NPD5,DB00446
Q9NPD5,DB00450
Q9NPD5,DB00451
Q9NPD5,DB00457
Q9NPD5,DB00458
Q9NPD5,DB00461
Q9NPD5,DB00467
Q9NPD5,DB00468
Q9NPD5,DB00469
Q9NPD5,DB00483
Q9NPD5,DB00488
Q9NPD5,DB00489
Q9NPD5,DB00490
Q9NPD5,DB00491
Q9NPD5,DB00498
Q9NPD5,DB00502
Q9NPD5,DB00514
Q9NPD5,DB00518
Q9NPD5,DB00519
Q9NPD5,DB00524
Q9NPD5,DB00525
Q9NPD5,DB00531
Q9NPD5,DB00532
Q9NPD5,DB00533
Q9NPD5,DB00535
Q9NPD5,DB00536
Q9NPD5,DB00537
Q9NPD5,DB00543
Q9NPD5,DB00544
Q9NPD5,DB00548
Q9NPD5,DB00550
Q9NPD5,DB00551
Q9NPD5,DB00555
Q9NPD5,DB00562
Q9NPD5,DB00567
Q9NPD5,DB00571
Q9NPD5,DB00573
Q9NPD5,DB00576
Q9NPD5,DB00577
Q9NPD5,DB00580
Q9NPD5,DB00581
Q9NPD5,DB00584
Q9NPD5,DB00586
Q9NPD5,DB00590
Q9NPD5,DB00592
Q9NPD5,DB00593
Q9NPD5,DB00595
Q9NPD5,DB00603
Q9NPD5,DB00605
Q9NPD5,DB00608
Q9NPD5,DB00609
Q9NPD5,DB00620
Q9NPD5,DB00622
Q9NPD5,DB00625
Q9NPD5,DB00626
Q9NPD5,DB00627
Q9NPD5,DB00636
Q9NPD5,DB00640
Q9NPD5,DB00643
Q9NPD5,DB00648
Q9NPD5,DB00651
Q9NPD5,DB00655
Q9NPD5,DB00660
Q9NPD5,DB00661
Q9NPD5,DB00663
Q9NPD5,DB00665
Q9NPD5,DB00672
Q9NPD5,DB00676
Q9NPD5,DB00679
Q9NPD5,DB00681
Q9NPD5,DB00684
Q9NPD5,DB00699
Q9NPD5,DB00701
Q9NPD5,DB00712
Q9NPD5,DB00715
Q9NPD5,DB00717
Q9NPD5,DB00730
Q9NPD5,DB00731
Q9NPD5,DB00740
Q9NPD5,DB00741
Q9NPD5,DB00745
Q9NPD5,DB00749
Q9NPD5,DB00756
Q9NPD5,DB00759
Q9NPD5,DB00763
Q9NPD5,DB00765
Q9NPD5,DB00774
Q9NPD5,DB00776
Q9NPD5,DB00779
Q9NPD5,DB00784
Q9NPD5,DB00788
Q9NPD5,DB00794
Q9NPD5,DB00806
Q9NPD5,DB00808
Q9NPD5,DB00809
Q9NPD5,DB00811
Q9NPD5,DB00813
Q9NPD5,DB00816
Q9NPD5,DB00819
Q9NPD5,DB00821
Q9NPD5,DB00827
Q9NPD5,DB00829
Q9NPD5,DB00833
Q9NPD5,DB00834
Q9NPD5,DB00836
Q9NPD5,DB00839
Q9NPD5,DB00846
Q9NPD5,DB00850
Q9NPD5,DB00851
Q9NPD5,DB00859
Q9NPD5,DB00861
Q9NPD5,DB00866
Q9NPD5,DB00870
Q9NPD5,DB00874
Q9NPD5,DB00875
Q9NPD5,DB00879
Q9NPD5,DB00880
Q9NPD5,DB00882
Q9NPD5,DB00883
Q9NPD5,DB00887
Q9NPD5,DB00888
Q9NPD5,DB00890
Q9NPD5,DB00891
Q9NPD5,DB00897
Q9NPD5,DB00903
Q9NPD5,DB00904
Q9NPD5,DB00908
Q9NPD5,DB00911
Q9NPD5,DB00912
Q9NPD5,DB00914
Q9NPD5,DB00915
Q9NPD5,DB00916
Q9NPD5,DB00918
Q9NPD5,DB00927
Q9NPD5,DB00928
Q9NPD5,DB00932
Q9NPD5,DB00945
Q9NPD5,DB00959
Q9NPD5,DB00968
Q9NPD5,DB00970
Q9NPD5,DB00974
Q9NPD5,DB00977
Q9NPD5,DB00980
Q9NPD5,DB00981
Q9NPD5,DB00982
Q9NPD5,DB00985
Q9NPD5,DB00991
Q9NPD5,DB00993
Q9NPD5,DB00999
Q9NPD5,DB01005
Q9NPD5,DB01008
Q9NPD5,DB01009
Q9NPD5,DB01013
Q9NPD5,DB01015
Q9NPD5,DB01021
Q9NPD5,DB01023
Q9NPD5,DB01024
Q9NPD5,DB01029
Q9NPD5,DB01030
Q9NPD5,DB01033
Q9NPD5,DB01035
Q9NPD5,DB01041
Q9NPD5,DB01044
Q9NPD5,DB01047
Q9NPD5,DB01051
Q9NPD5,DB01053
Q9NPD5,DB01054
Q9NPD5,DB01058
Q9NPD5,DB01059
Q9NPD5,DB01060
Q9NPD5,DB01065
Q9NPD5,DB01067
Q9NPD5,DB01073
Q9NPD5,DB01080
Q9NPD5,DB01083
Q9NPD5,DB01086
